$GNGGA,063607.77,4012.2669142,N,11613.6803962,E,4,37,0.0,61.709,M,-8.421,M,0.0,0000*7D
$GNGGA,063608.77,4012.2737836,N,11613.6801584,E,4,38,0.0,61.771,M,-8.420,M,0.0,0000*75
$GNGGA,063609.77,4012.2805096,N,11613.6799431,E,4,37,0.0,61.803,M,-8.420,M,0.0,0000*7C
$GNGGA,063610.77,4012.2870382,N,11613.6797194,E,4,35,0.0,61.867,M,-8.420,M,0.0,0000*74
$GNGGA,063611.78,4012.2933804,N,11613.6794825,E,4,36,0.0,61.909,M,-8.420,M,0.0,0000*73
$GNGGA,063612.78,4012.2996580,N,11613.6792513,E,4,36,0.0,61.939,M,-8.420,M,0.0,0000*73
$GNGGA,063613.78,4012.3058686,N,11613.6790339,E,4,36,0.0,61.940,M,-8.420,M,0.0,0000*7F
$GNGGA,063614.78,4012.3121505,N,11613.6788107,E,4,35,0.0,61.998,M,-8.420,M,0.0,0000*7F
$GNGGA,063615.79,4012.3184236,N,11613.6785695,E,4,37,0.0,62.052,M,-8.420,M,0.0,0000*78
$GNGGA,063616.79,4012.3245563,N,11613.6783360,E,4,38,0.0,62.080,M,-8.420,M,0.0,0000*7B
$GNGGA,063617.79,4012.3304376,N,11613.6781145,E,4,36,0.0,62.114,M,-8.420,M,0.0,0000*79
$GNGGA,063618.80,4012.3357740,N,11613.6779205,E,4,34,0.0,62.137,M,-8.420,M,0.0,0000*74
$GNGGA,063619.80,4012.3402193,N,11613.6777626,E,4,35,0.0,62.174,M,-8.420,M,0.0,0000*77
$GNGGA,063620.80,4012.3437361,N,11613.6776255,E,4,36,0.0,62.210,M,-8.420,M,0.0,0000*77
$GNGGA,063621.80,4012.3467143,N,11613.6775169,E,4,38,0.0,62.220,M,-8.420,M,0.0,0000*73
$GNGGA,063622.81,4012.3493070,N,11613.6774265,E,4,37,0.0,62.242,M,-8.420,M,0.0,0000*7E
$GNGGA,063623.81,4012.3513354,N,11613.6773407,E,4,37,0.0,62.260,M,-8.420,M,0.0,0000*76
$GNGGA,063624.81,4012.3528800,N,11613.6772768,E,4,37,0.0,62.291,M,-8.420,M,0.0,0000*76
$GNGGA,063625.82,4012.3540587,N,11613.6772273,E,4,35,0.0,62.287,M,-8.420,M,0.0,0000*72
$GNGGA,063626.82,4012.3547385,N,11613.6771989,E,4,34,0.0,62.288,M,-8.420,M,0.0,0000*71
$GNGGA,063627.82,4012.3551541,N,11613.6771771,E,4,35,0.0,62.300,M,-8.420,M,0.0,0000*70
$GNGGA,063628.83,4012.3553884,N,11613.6771654,E,4,35,0.0,62.304,M,-8.420,M,0.0,0000*7A
$GNGGA,063629.83,4012.3554427,N,11613.6771649,E,4,35,0.0,62.293,M,-8.420,M,0.0,0000*7A
$GNGGA,063630.83,4012.3554416,N,11613.6771660,E,4,35,0.0,62.292,M,-8.420,M,0.0,0000*7A
